Order_ID,Order_Date,Ship_Date,Ship_Mode,Segment,Region,Category,Sub_Category,Sales,Quantity,Discount,Profit,Order_Year,Order_Month,Order_Quarter,Shipping_Days,Profit_Margin,Revenue_per_Unit,Discount_Tier,Category_Enc,Segment_Enc,Region_Enc,Ship_Mode_Enc
CA-2019-598523,2019-01-19 06:18:24.533173221,2019-01-25 06:18:24.533173221,Standard Class,Home Office,Central,Furniture,Furnishings,1616.48,9,0.0,436.78,2019,1,1,6,0.2702,179.61,No Discount,0,2,0,3
CA-2019-456210,2019-01-19 09:48:47.769438607,2019-01-24 09:48:47.769438607,Same Day,Home Office,West,Technology,Machines,283.11,8,0.0,61.48,2019,1,1,5,0.2172,35.39,No Discount,2,2,3,1
CA-2021-825856,2019-01-19 13:19:11.005703992,2019-01-25 13:19:11.005703992,Same Day,Consumer,East,Furniture,Chairs,89.42,3,0.4,1.46,2019,1,1,6,0.0163,29.81,Medium,0,0,1,1
CA-2022-259009,2019-01-19 16:49:34.241969378,2019-01-21 16:49:34.241969378,Second Class,Home Office,South,Technology,Machines,320.77,3,0.2,49.93,2019,1,1,2,0.1557,106.92,Low,2,2,2,2
CA-2022-396687,2019-01-19 20:19:57.478234764,2019-01-23 20:19:57.478234764,Standard Class,Corporate,West,Office Supplies,Paper,76.15,12,0.3,-0.01,2019,1,1,4,-0.0001,6.35,Medium,1,1,3,3
CA-2019-459229,2019-01-19 23:50:20.714500150,2019-01-24 23:50:20.714500150,Standard Class,Consumer,East,Technology,Accessories,144.1,12,0.1,18.56,2019,1,1,5,0.1288,12.01,Low,2,0,1,3
CA-2022-936171,2019-01-20 03:20:43.950765535,2019-01-27 03:20:43.950765535,First Class,Corporate,West,Furniture,Bookcases,137.81,9,0.1,24.1,2019,1,1,7,0.1749,15.31,Low,0,1,3,0
CA-2020-421518,2019-01-20 06:51:07.187030921,2019-01-24 06:51:07.187030921,Second Class,Home Office,West,Furniture,Chairs,771.16,9,0.0,136.08,2019,1,1,4,0.1765,85.68,No Discount,0,2,3,2
CA-2021-141649,2019-01-20 10:21:30.423296307,2019-01-26 10:21:30.423296307,Same Day,Consumer,Central,Office Supplies,Binders,553.38,13,0.1,73.75,2019,1,1,6,0.1333,42.57,Low,1,0,0,1
CA-2022-433684,2019-01-20 13:51:53.659561693,2019-01-27 13:51:53.659561693,Same Day,Corporate,West,Technology,Copiers,229.79,11,0.1,18.78,2019,1,1,7,0.0817,20.89,Low,2,1,3,1
CA-2022-997009,2019-01-20 17:22:16.895827079,2019-01-22 17:22:16.895827079,Second Class,Corporate,East,Technology,Machines,96.7,5,0.0,13.17,2019,1,1,2,0.1362,19.34,No Discount,2,1,1,2
CA-2020-497337,2019-01-20 20:52:40.132092464,2019-01-22 20:52:40.132092464,First Class,Corporate,Central,Office Supplies,Art,126.07,10,0.2,20.13,2019,1,1,2,0.1597,12.61,Low,1,1,0,0
CA-2019-859915,2019-01-21 00:23:03.368357850,2019-01-24 00:23:03.368357850,Same Day,Corporate,Central,Technology,Accessories,550.46,14,0.0,28.23,2019,1,1,3,0.0513,39.32,No Discount,2,1,0,1
CA-2019-494806,2019-01-21 03:53:26.604623236,2019-01-23 03:53:26.604623236,Second Class,Corporate,West,Technology,Machines,63.48,14,0.1,1.81,2019,1,1,2,0.0285,4.53,Low,2,1,3,2
CA-2022-686001,2019-01-21 07:23:49.840888622,2019-01-23 07:23:49.840888622,Standard Class,Home Office,West,Furniture,Furnishings,1173.26,1,0.1,333.96,2019,1,1,2,0.2846,1173.26,Low,0,2,3,3
CA-2022-318653,2019-01-21 10:54:13.077154007,2019-01-28 10:54:13.077154007,Second Class,Consumer,East,Technology,Copiers,48.76,3,0.5,-7.02,2019,1,1,7,-0.144,16.25,High,2,0,1,2
CA-2019-142447,2019-01-21 14:24:36.313419393,2019-01-24 14:24:36.313419393,Second Class,Corporate,South,Technology,Copiers,589.07,11,0.0,103.34,2019,1,1,3,0.1754,53.55,No Discount,2,1,2,2
CA-2020-200944,2019-01-21 17:54:59.549684779,2019-01-25 17:54:59.549684779,Second Class,Corporate,Central,Office Supplies,Paper,44.12,5,0.1,11.25,2019,1,1,4,0.255,8.82,Low,1,1,0,2
CA-2022-197675,2019-01-21 21:25:22.785950165,2019-01-28 21:25:22.785950165,Standard Class,Home Office,Central,Office Supplies,Binders,65.07,4,0.1,0.0,2019,1,1,7,0.0,16.27,Low,1,2,0,3
CA-2021-880283,2019-01-22 00:55:46.022215550,2019-01-26 00:55:46.022215550,Second Class,Consumer,Central,Furniture,Bookcases,95.92,4,0.0,31.42,2019,1,1,4,0.3276,23.98,No Discount,0,0,0,2
CA-2021-119971,2019-01-22 04:26:09.258480936,2019-01-25 04:26:09.258480936,Standard Class,Consumer,West,Technology,Accessories,699.06,1,0.2,-23.74,2019,1,1,3,-0.034,699.06,Low,2,0,3,3
CA-2021-750571,2019-01-22 07:56:32.494746322,2019-01-26 07:56:32.494746322,Same Day,Consumer,South,Technology,Accessories,1927.14,6,0.0,195.14,2019,1,1,4,0.1013,321.19,No Discount,2,0,2,1
CA-2019-814311,2019-01-22 11:26:55.731011708,2019-01-26 11:26:55.731011708,First Class,Consumer,East,Technology,Machines,367.97,12,0.0,21.61,2019,1,1,4,0.0587,30.66,No Discount,2,0,1,0
CA-2022-571459,2019-01-22 14:57:18.967277094,2019-01-28 14:57:18.967277094,Standard Class,Consumer,East,Furniture,Bookcases,296.06,10,0.0,60.95,2019,1,1,6,0.2059,29.61,No Discount,0,0,1,3
CA-2022-901279,2019-01-22 18:27:42.203542479,2019-01-27 18:27:42.203542479,First Class,Home Office,Central,Furniture,Tables,109.68,11,0.3,20.06,2019,1,1,5,0.1829,9.97,Medium,0,2,0,0
CA-2020-104899,2019-01-22 21:58:05.439807865,2019-01-25 21:58:05.439807865,First Class,Corporate,West,Office Supplies,Storage,177.95,4,0.0,53.69,2019,1,1,3,0.3017,44.49,No Discount,1,1,3,0
CA-2021-524707,2019-01-23 01:28:28.676073251,2019-01-26 01:28:28.676073251,Same Day,Consumer,South,Furniture,Furnishings,1418.6,1,0.1,272.26,2019,1,1,3,0.1919,1418.6,Low,0,0,2,1
CA-2019-141530,2019-01-23 04:58:51.912338637,2019-01-29 04:58:51.912338637,Standard Class,Consumer,East,Technology,Accessories,925.9,10,0.0,97.82,2019,1,1,6,0.1056,92.59,No Discount,2,0,1,3
CA-2021-358761,2019-01-23 08:29:15.148604022,2019-01-24 08:29:15.148604022,Same Day,Corporate,East,Technology,Machines,469.55,14,0.0,145.97,2019,1,1,1,0.3109,33.54,No Discount,2,1,1,1
CA-2022-431888,2019-01-23 11:59:38.384869408,2019-01-28 11:59:38.384869408,Standard Class,Corporate,West,Furniture,Tables,1256.74,6,0.0,347.4,2019,1,1,5,0.2764,209.46,No Discount,0,1,3,3
CA-2019-687669,2019-01-23 15:30:01.621134794,2019-01-30 15:30:01.621134794,First Class,Consumer,East,Technology,Accessories,100.24,5,0.1,8.02,2019,1,1,7,0.08,20.05,Low,2,0,1,0
CA-2020-917387,2019-01-23 19:00:24.857400180,2019-01-30 19:00:24.857400180,First Class,Home Office,Central,Technology,Copiers,390.62,5,0.0,113.88,2019,1,1,7,0.2915,78.12,No Discount,2,2,0,0
CA-2020-943352,2019-01-23 22:30:48.093665565,2019-01-27 22:30:48.093665565,Second Class,Corporate,West,Furniture,Tables,308.53,2,0.0,96.62,2019,1,1,4,0.3132,154.26,No Discount,0,1,3,2
CA-2020-344076,2019-01-24 02:01:11.329930951,2019-01-25 02:01:11.329930951,Standard Class,Corporate,Central,Furniture,Bookcases,270.84,1,0.3,29.65,2019,1,1,1,0.1095,270.84,Medium,0,1,0,3
CA-2021-805846,2019-01-24 05:31:34.566196337,2019-01-29 05:31:34.566196337,First Class,Home Office,Central,Technology,Phones,972.96,7,0.1,29.3,2019,1,1,5,0.0301,138.99,Low,2,2,0,0
CA-2022-799217,2019-01-24 09:01:57.802461723,2019-01-28 09:01:57.802461723,Standard Class,Corporate,South,Technology,Accessories,665.93,5,0.0,229.93,2019,1,1,4,0.3453,133.19,No Discount,2,1,2,3
CA-2022-405015,2019-01-24 12:32:21.038727109,2019-01-31 12:32:21.038727109,Same Day,Corporate,West,Technology,Machines,81.26,3,0.1,1.85,2019,1,1,7,0.0228,27.09,Low,2,1,3,1
CA-2022-104958,2019-01-24 16:02:44.274992494,2019-01-29 16:02:44.274992494,Same Day,Consumer,East,Office Supplies,Labels,34.03,14,0.0,8.38,2019,1,1,5,0.2463,2.43,No Discount,1,0,1,1
CA-2020-919283,2019-01-24 19:33:07.511257880,2019-01-26 19:33:07.511257880,Standard Class,Corporate,Central,Office Supplies,Storage,33.13,6,0.1,1.1,2019,1,1,2,0.0332,5.52,Low,1,1,0,3
CA-2022-743032,2019-01-24 23:03:30.747523266,2019-01-28 23:03:30.747523266,First Class,Corporate,South,Office Supplies,Paper,66.71,3,0.0,21.46,2019,1,1,4,0.3217,22.24,No Discount,1,1,2,0
CA-2019-394729,2019-01-25 02:33:53.983788652,2019-01-30 02:33:53.983788652,Same Day,Home Office,East,Furniture,Bookcases,137.82,6,0.0,21.36,2019,1,1,5,0.155,22.97,No Discount,0,2,1,1
CA-2019-472214,2019-01-25 06:04:17.220054037,2019-01-30 06:04:17.220054037,First Class,Corporate,East,Office Supplies,Binders,10.0,6,0.0,2.03,2019,1,1,5,0.203,1.67,No Discount,1,1,1,0
CA-2021-711193,2019-01-25 09:34:40.456319423,2019-01-26 09:34:40.456319423,Standard Class,Home Office,East,Furniture,Tables,424.16,14,0.0,43.96,2019,1,1,1,0.1036,30.3,No Discount,0,2,1,3
CA-2021-408858,2019-01-25 13:05:03.692584809,2019-01-30 13:05:03.692584809,Second Class,Home Office,East,Furniture,Tables,761.62,9,0.3,48.72,2019,1,1,5,0.064,84.62,Medium,0,2,1,2
CA-2021-519818,2019-01-25 16:35:26.928850195,2019-01-27 16:35:26.928850195,First Class,Home Office,South,Office Supplies,Art,214.6,8,0.0,71.17,2019,1,1,2,0.3316,26.82,No Discount,1,2,2,0
CA-2021-693694,2019-01-25 20:05:50.165115580,2019-01-27 20:05:50.165115580,Same Day,Corporate,South,Office Supplies,Labels,287.71,1,0.0,92.21,2019,1,1,2,0.3205,287.71,No Discount,1,1,2,1
CA-2020-290562,2019-01-25 23:36:13.401380966,2019-01-30 23:36:13.401380966,Standard Class,Home Office,East,Office Supplies,Paper,121.54,7,0.1,2.33,2019,1,1,5,0.0192,17.36,Low,1,2,1,3
CA-2020-834093,2019-01-26 03:06:36.637646352,2019-01-30 03:06:36.637646352,Second Class,Consumer,West,Technology,Accessories,90.29,11,0.1,10.25,2019,1,1,4,0.1135,8.21,Low,2,0,3,2
CA-2020-758170,2019-01-26 06:36:59.873911738,2019-01-27 06:36:59.873911738,Same Day,Corporate,South,Office Supplies,Storage,153.45,9,0.0,19.98,2019,1,1,1,0.1302,17.05,No Discount,1,1,2,1
CA-2021-990297,2019-01-26 10:07:23.110177124,2019-01-30 10:07:23.110177124,Standard Class,Corporate,East,Technology,Machines,306.46,2,0.0,59.58,2019,1,1,4,0.1944,153.23,No Discount,2,1,1,3
CA-2021-700328,2019-01-26 13:37:46.346442509,2019-01-31 13:37:46.346442509,Standard Class,Home Office,South,Furniture,Furnishings,523.6,9,0.0,157.14,2019,1,1,5,0.3001,58.18,No Discount,0,2,2,3
CA-2019-141384,2019-01-26 17:08:09.582707895,2019-01-28 17:08:09.582707895,First Class,Home Office,South,Technology,Accessories,454.63,6,0.0,123.5,2019,1,1,2,0.2716,75.77,No Discount,2,2,2,0
CA-2021-321008,2019-01-26 20:38:32.818973281,2019-01-29 20:38:32.818973281,Second Class,Home Office,East,Office Supplies,Binders,141.1,3,0.0,21.62,2019,1,1,3,0.1532,47.03,No Discount,1,2,1,2
CA-2022-151523,2019-01-27 00:08:56.055238667,2019-01-28 00:08:56.055238667,Standard Class,Home Office,Central,Furniture,Bookcases,221.71,8,0.0,36.54,2019,1,1,1,0.1648,27.71,No Discount,0,2,0,3
CA-2020-520631,2019-01-27 03:39:19.291504052,2019-02-03 03:39:19.291504052,Second Class,Consumer,West,Furniture,Tables,25.51,7,0.2,3.73,2019,1,1,7,0.1462,3.64,Low,0,0,3,2
CA-2021-588271,2019-01-27 07:09:42.527769438,2019-01-31 07:09:42.527769438,Second Class,Corporate,South,Furniture,Bookcases,325.52,12,0.5,-46.14,2019,1,1,4,-0.1417,27.13,High,0,1,2,2
CA-2020-409840,2019-01-27 10:40:05.764034824,2019-01-29 10:40:05.764034824,First Class,Home Office,East,Technology,Machines,112.73,8,0.2,-2.16,2019,1,1,2,-0.0192,14.09,Low,2,2,1,0
CA-2021-328597,2019-01-27 14:10:29.000300210,2019-01-31 14:10:29.000300210,Standard Class,Consumer,East,Office Supplies,Storage,269.38,8,0.0,33.07,2019,1,1,4,0.1228,33.67,No Discount,1,0,1,3
CA-2021-167320,2019-01-27 17:40:52.236565596,2019-02-01 17:40:52.236565596,Standard Class,Home Office,Central,Furniture,Tables,299.43,7,0.2,-3.83,2019,1,1,5,-0.0128,42.78,Low,0,2,0,3
CA-2019-562196,2019-01-27 21:11:15.472830981,2019-02-02 21:11:15.472830981,First Class,Consumer,South,Furniture,Bookcases,322.58,1,0.1,34.06,2019,1,1,6,0.1056,322.58,Low,0,0,2,0
CA-2021-981387,2019-01-28 00:41:38.709096367,2019-02-01 00:41:38.709096367,First Class,Corporate,West,Furniture,Furnishings,951.21,13,0.3,172.43,2019,1,1,4,0.1813,73.17,Medium,0,1,3,0
CA-2021-547080,2019-01-28 04:12:01.945361753,2019-01-29 04:12:01.945361753,Standard Class,Consumer,West,Technology,Accessories,587.83,10,0.2,-8.18,2019,1,1,1,-0.0139,58.78,Low,2,0,3,3
CA-2021-321506,2019-01-28 07:42:25.181627139,2019-01-31 07:42:25.181627139,First Class,Home Office,Central,Technology,Accessories,216.35,10,0.2,42.3,2019,1,1,3,0.1955,21.64,Low,2,2,0,0
CA-2022-392280,2019-01-28 11:12:48.417892524,2019-01-31 11:12:48.417892524,Standard Class,Corporate,West,Office Supplies,Labels,28.09,10,0.0,5.91,2019,1,1,3,0.2104,2.81,No Discount,1,1,3,3
CA-2022-493004,2019-01-28 14:43:11.654157910,2019-02-02 14:43:11.654157910,Same Day,Home Office,West,Technology,Phones,417.79,8,0.1,79.33,2019,1,1,5,0.1899,52.22,Low,2,2,3,1
CA-2020-662592,2019-01-28 18:13:34.890423296,2019-01-29 18:13:34.890423296,Second Class,Corporate,East,Furniture,Furnishings,805.79,5,0.0,81.4,2019,1,1,1,0.101,161.16,No Discount,0,1,1,2
CA-2021-534097,2019-01-28 21:43:58.126688682,2019-01-31 21:43:58.126688682,Second Class,Home Office,Central,Office Supplies,Paper,126.67,13,0.0,12.09,2019,1,1,3,0.0954,9.74,No Discount,1,2,0,2
CA-2021-809149,2019-01-29 01:14:21.362954068,2019-01-31 01:14:21.362954068,First Class,Consumer,South,Furniture,Tables,1315.94,2,0.0,130.05,2019,1,1,2,0.0988,657.97,No Discount,0,0,2,0
CA-2021-530225,2019-01-29 04:44:44.599219453,2019-02-02 04:44:44.599219453,Same Day,Corporate,Central,Furniture,Chairs,29.84,2,0.1,5.97,2019,1,1,4,0.2001,14.92,Low,0,1,0,1
CA-2020-899978,2019-01-29 08:15:07.835484839,2019-02-03 08:15:07.835484839,Second Class,Consumer,West,Technology,Accessories,187.45,2,0.1,42.05,2019,1,1,5,0.2243,93.72,Low,2,0,3,2
CA-2020-924718,2019-01-29 11:45:31.071750225,2019-01-31 11:45:31.071750225,Standard Class,Consumer,East,Office Supplies,Paper,10.0,9,0.4,1.26,2019,1,1,2,0.126,1.11,Medium,1,0,1,3
CA-2022-941314,2019-01-29 15:15:54.308015611,2019-02-03 15:15:54.308015611,Second Class,Home Office,South,Technology,Machines,834.37,14,0.0,141.39,2019,1,1,5,0.1695,59.6,No Discount,2,2,2,2
CA-2022-774493,2019-01-29 18:46:17.544280996,2019-01-30 18:46:17.544280996,Second Class,Corporate,West,Technology,Machines,91.08,5,0.0,17.18,2019,1,1,1,0.1886,18.22,No Discount,2,1,3,2
CA-2019-134699,2019-01-29 22:16:40.780546382,2019-02-03 22:16:40.780546382,Second Class,Consumer,East,Office Supplies,Binders,10.0,3,0.3,0.41,2019,1,1,5,0.041,3.33,Medium,1,0,1,2
CA-2019-481184,2019-01-30 01:47:04.016811768,2019-02-06 01:47:04.016811768,Standard Class,Home Office,West,Furniture,Furnishings,329.92,6,0.4,-22.77,2019,1,1,7,-0.069,54.99,Medium,0,2,3,3
CA-2021-657494,2019-01-30 05:17:27.253077154,2019-02-02 05:17:27.253077154,First Class,Home Office,West,Furniture,Bookcases,212.06,9,0.1,20.88,2019,1,1,3,0.0985,23.56,Low,0,2,3,0
CA-2019-995150,2019-01-30 08:47:50.489342539,2019-01-31 08:47:50.489342539,Standard Class,Consumer,Central,Office Supplies,Storage,100.45,11,0.0,30.54,2019,1,1,1,0.304,9.13,No Discount,1,0,0,3
CA-2019-269766,2019-01-30 12:18:13.725607925,2019-02-05 12:18:13.725607925,First Class,Consumer,West,Furniture,Furnishings,267.0,9,0.1,27.53,2019,1,1,6,0.1031,29.67,Low,0,0,3,0
CA-2021-614652,2019-01-30 15:48:36.961873311,2019-02-04 15:48:36.961873311,Second Class,Consumer,South,Office Supplies,Paper,44.32,9,0.0,13.77,2019,1,1,5,0.3107,4.92,No Discount,1,0,2,2
CA-2020-869020,2019-01-30 19:19:00.198138697,2019-02-01 19:19:00.198138697,Second Class,Home Office,West,Office Supplies,Binders,44.34,11,0.3,-0.37,2019,1,1,2,-0.0083,4.03,Medium,1,2,3,2
CA-2022-947928,2019-01-30 22:49:23.434404083,2019-01-31 22:49:23.434404083,Same Day,Corporate,Central,Technology,Copiers,1232.86,10,0.2,64.07,2019,1,1,1,0.052,123.29,Low,2,1,0,1
CA-2021-842118,2019-01-31 02:19:46.670669468,2019-02-06 02:19:46.670669468,Second Class,Home Office,East,Office Supplies,Binders,40.23,14,0.0,8.77,2019,1,1,6,0.218,2.87,No Discount,1,2,1,2
CA-2020-332142,2019-01-31 05:50:09.906934854,2019-02-06 05:50:09.906934854,Standard Class,Consumer,West,Technology,Copiers,243.34,11,0.3,-16.81,2019,1,1,6,-0.0691,22.12,Medium,2,0,3,3
CA-2022-206478,2019-01-31 09:20:33.143200240,2019-02-01 09:20:33.143200240,Second Class,Home Office,West,Furniture,Tables,165.32,4,0.2,37.46,2019,1,1,1,0.2266,41.33,Low,0,2,3,2
CA-2021-412285,2019-01-31 12:50:56.379465626,2019-02-05 12:50:56.379465626,Same Day,Corporate,Central,Furniture,Furnishings,87.56,5,0.5,4.04,2019,1,1,5,0.0461,17.51,High,0,1,0,1
CA-2022-279383,2019-01-31 16:21:19.615731011,2019-02-05 16:21:19.615731011,Standard Class,Home Office,East,Furniture,Chairs,788.42,12,0.5,0.91,2019,1,1,5,0.0012,65.7,High,0,2,1,3
CA-2021-229947,2019-01-31 19:51:42.851996397,2019-02-07 19:51:42.851996397,Same Day,Home Office,West,Furniture,Chairs,63.43,14,0.0,21.97,2019,1,1,7,0.3464,4.53,No Discount,0,2,3,1
CA-2020-591766,2019-01-31 23:22:06.088261783,2019-02-06 23:22:06.088261783,Same Day,Home Office,West,Technology,Accessories,1435.58,1,0.0,78.67,2019,1,1,6,0.0548,1435.58,No Discount,2,2,3,1
CA-2022-691182,2019-02-01 02:52:29.324527169,2019-02-02 02:52:29.324527169,Standard Class,Home Office,South,Furniture,Bookcases,133.33,11,0.1,16.44,2019,2,1,1,0.1233,12.12,Low,0,2,2,3
CA-2021-785428,2019-02-01 06:22:52.560792554,2019-02-05 06:22:52.560792554,First Class,Home Office,Central,Office Supplies,Storage,183.75,10,0.5,10.57,2019,2,1,4,0.0575,18.38,High,1,2,0,0
CA-2019-943715,2019-02-01 09:53:15.797057940,2019-02-05 09:53:15.797057940,First Class,Consumer,East,Office Supplies,Storage,125.17,6,0.5,-8.77,2019,2,1,4,-0.0701,20.86,High,1,0,1,0
CA-2020-248501,2019-02-01 13:23:39.033323326,2019-02-04 13:23:39.033323326,First Class,Corporate,West,Office Supplies,Storage,69.78,2,0.1,0.11,2019,2,1,3,0.0016,34.89,Low,1,1,3,0
CA-2020-988950,2019-02-01 16:54:02.269588712,2019-02-02 16:54:02.269588712,First Class,Consumer,Central,Technology,Phones,664.23,7,0.0,64.65,2019,2,1,1,0.0973,94.89,No Discount,2,0,0,0
CA-2022-422743,2019-02-01 20:24:25.505854098,2019-02-08 20:24:25.505854098,Same Day,Home Office,Central,Furniture,Chairs,157.72,4,0.0,28.42,2019,2,1,7,0.1802,39.43,No Discount,0,2,0,1
CA-2021-404619,2019-02-01 23:54:48.742119483,2019-02-05 23:54:48.742119483,Same Day,Home Office,Central,Furniture,Bookcases,341.54,4,0.2,51.36,2019,2,1,4,0.1504,85.38,Low,0,2,0,1
CA-2020-832794,2019-02-02 03:25:11.978384869,2019-02-09 03:25:11.978384869,Standard Class,Home Office,East,Furniture,Tables,138.35,9,0.1,6.75,2019,2,1,7,0.0488,15.37,Low,0,2,1,3
CA-2021-698452,2019-02-02 06:55:35.214650255,2019-02-04 06:55:35.214650255,Standard Class,Corporate,Central,Technology,Accessories,308.77,13,0.1,41.5,2019,2,1,2,0.1344,23.75,Low,2,1,0,3
CA-2021-516872,2019-02-02 10:25:58.450915641,2019-02-03 10:25:58.450915641,First Class,Consumer,West,Office Supplies,Labels,115.74,1,0.1,0.44,2019,2,1,1,0.0038,115.74,Low,1,0,3,0
CA-2021-679220,2019-02-02 13:56:21.687181026,2019-02-06 13:56:21.687181026,First Class,Consumer,West,Office Supplies,Binders,22.37,6,0.2,2.09,2019,2,1,4,0.0934,3.73,Low,1,0,3,0
CA-2019-526808,2019-02-02 17:26:44.923446412,2019-02-09 17:26:44.923446412,First Class,Home Office,East,Furniture,Furnishings,730.16,2,0.3,123.23,2019,2,1,7,0.1688,365.08,Medium,0,2,1,0
CA-2020-195278,2019-02-02 20:57:08.159711798,2019-02-07 20:57:08.159711798,First Class,Consumer,West,Office Supplies,Paper,37.71,6,0.0,8.64,2019,2,1,5,0.2291,6.28,No Discount,1,0,3,0
CA-2020-600015,2019-02-03 00:27:31.395977184,2019-02-05 00:27:31.395977184,First Class,Corporate,East,Office Supplies,Binders,60.77,7,0.0,11.07,2019,2,1,2,0.1822,8.68,No Discount,1,1,1,0
CA-2021-878733,2019-02-03 03:57:54.632242569,2019-02-06 03:57:54.632242569,Same Day,Consumer,West,Technology,Machines,1707.98,3,0.2,-2.26,2019,2,1,3,-0.0013,569.33,Low,2,0,3,1
CA-2021-496513,2019-02-03 07:28:17.868507955,2019-02-07 07:28:17.868507955,Same Day,Home Office,Central,Technology,Phones,686.02,4,0.4,-61.24,2019,2,1,4,-0.0893,171.5,Medium,2,2,0,1
CA-2022-843325,2019-02-03 10:58:41.104773341,2019-02-08 10:58:41.104773341,Same Day,Consumer,West,Technology,Accessories,622.4,2,0.0,45.41,2019,2,1,5,0.073,311.2,No Discount,2,0,3,1
CA-2022-685208,2019-02-03 14:29:04.341038727,2019-02-05 14:29:04.341038727,Same Day,Consumer,Central,Technology,Machines,746.06,7,0.0,203.47,2019,2,1,2,0.2727,106.58,No Discount,2,0,0,1
CA-2020-122880,2019-02-03 17:59:27.577304113,2019-02-05 17:59:27.577304113,First Class,Consumer,East,Furniture,Furnishings,1000.96,9,0.0,73.21,2019,2,1,2,0.0731,111.22,No Discount,0,0,1,0
CA-2022-810376,2019-02-03 21:29:50.813569498,2019-02-06 21:29:50.813569498,Same Day,Consumer,South,Technology,Machines,171.42,5,0.0,28.32,2019,2,1,3,0.1652,34.28,No Discount,2,0,2,1
CA-2020-269474,2019-02-04 01:00:14.049834884,2019-02-10 01:00:14.049834884,First Class,Corporate,Central,Office Supplies,Labels,76.0,11,0.0,20.9,2019,2,1,6,0.275,6.91,No Discount,1,1,0,0
CA-2020-611724,2019-02-04 04:30:37.286100270,2019-02-11 04:30:37.286100270,Same Day,Home Office,Central,Furniture,Chairs,204.59,5,0.1,43.75,2019,2,1,7,0.2138,40.92,Low,0,2,0,1
CA-2019-450977,2019-02-04 08:01:00.522365656,2019-02-10 08:01:00.522365656,Same Day,Consumer,South,Office Supplies,Paper,10.0,9,0.0,2.23,2019,2,1,6,0.223,1.11,No Discount,1,0,2,1
CA-2020-791729,2019-02-04 11:31:23.758631041,2019-02-09 11:31:23.758631041,Second Class,Consumer,South,Office Supplies,Storage,10.71,8,0.2,1.3,2019,2,1,5,0.1214,1.34,Low,1,0,2,2
CA-2020-427575,2019-02-04 15:01:46.994896427,2019-02-08 15:01:46.994896427,First Class,Consumer,West,Office Supplies,Binders,31.44,1,0.0,2.42,2019,2,1,4,0.077,31.44,No Discount,1,0,3,0
CA-2020-697573,2019-02-04 18:32:10.231161813,2019-02-05 18:32:10.231161813,First Class,Corporate,East,Technology,Accessories,499.45,2,0.0,51.18,2019,2,1,1,0.1025,249.72,No Discount,2,1,1,0
CA-2022-868921,2019-02-04 22:02:33.467427199,2019-02-06 22:02:33.467427199,Same Day,Home Office,West,Technology,Accessories,1279.58,7,0.1,205.27,2019,2,1,2,0.1604,182.8,Low,2,2,3,1
CA-2019-111312,2019-02-05 01:32:56.703692584,2019-02-09 01:32:56.703692584,Standard Class,Corporate,East,Furniture,Bookcases,626.39,3,0.1,65.41,2019,2,1,4,0.1044,208.8,Low,0,1,1,3
CA-2019-522711,2019-02-05 05:03:19.939957970,2019-02-06 05:03:19.939957970,First Class,Home Office,South,Furniture,Bookcases,322.38,6,0.0,17.95,2019,2,1,1,0.0557,53.73,No Discount,0,2,2,0
CA-2020-360171,2019-02-05 08:33:43.176223356,2019-02-11 08:33:43.176223356,Same Day,Consumer,Central,Technology,Copiers,46.04,1,0.3,6.42,2019,2,1,6,0.1394,46.04,Medium,2,0,0,1
CA-2019-845999,2019-02-05 12:04:06.412488742,2019-02-09 12:04:06.412488742,First Class,Home Office,East,Office Supplies,Labels,26.94,8,0.0,6.63,2019,2,1,4,0.2461,3.37,No Discount,1,2,1,0
CA-2020-458458,2019-02-05 15:34:29.648754128,2019-02-09 15:34:29.648754128,First Class,Home Office,East,Furniture,Furnishings,182.73,2,0.0,27.0,2019,2,1,4,0.1478,91.36,No Discount,0,2,1,0
